Participant,participant,Time,Neutral_Low_CS,Happy_Low_CS,Neutral_Low_ZM,Happy_Low_ZM,Neutral_High_CS,Happy_High_CS,Neutral_High_ZM,Happy_High_ZM
P21,P21,0.91406,0.6685204223,0.7703978488,0.7274092147,0.6008271186,0.7174153354,0.7855741747,0.7492924921,0.6228533689
P21,P21,0.91455,0.7200623081,0.7765617868,0.6645915502,0.6285455789,0.6943625133,0.7408916893,0.7841160006,0.5959399906
P21,P21,0.91504,0.797309948,0.8226716611,0.7026284362,0.6152608952,0.7065722626,0.7354323615,0.7966144422,0.641817325
P21,P21,0.91553,0.8258306951,0.8907891638,0.7152470625,0.6516592381,0.7712338736,0.7400952257,0.8395028841,0.6911241617
P21,P21,0.91602,0.8886866563,0.9126208237,0.7459510648,0.6603330042,0.8355280102,0.7986391217,0.8756230542,0.6999038223
P21,P21,0.9165,0.9058724663,0.889485063,0.7386844489,0.6431341021,0.8269190021,0.8452131321,0.8920657365,0.694355874
P21,P21,0.91699,0.9030415533,0.8756885221,0.7378660926,0.6662814191,0.8206540845,0.8515532321,0.8318287997,0.7219319445
P21,P21,0.91748,0.8793457545,0.8602989378,0.8501598044,0.6791429057,0.9079531828,0.8412335866,0.834291428,0.7227657527
P21,P21,0.91797,0.85950812,0.9152126517,0.9776775747,0.6607458353,0.9402074638,0.7990955019,0.8074800439,0.7155828354
P21,P21,0.91846,0.814429716,0.9413261821,0.9797170988,0.6625492345,0.9079181241,0.7815009838,0.7994008604,0.7551214138
P21,P21,0.91895,0.8589640997,0.8862870949,0.8567368102,0.6598288469,0.8485496188,0.8196523269,0.8328418492,0.8086004147
P21,P21,0.91943,0.8745462915,0.8522264593,0.8091823367,0.6443836498,0.8200509395,0.8990370882,0.8692093722,0.8103941492
P21,P21,0.91992,0.8917423335,0.8869585634,0.8523213017,0.663984919,0.8058414055,0.9701221868,0.8286789301,0.7449875822
P21,P21,0.92041,0.9121801201,0.8870598632,0.9151424154,0.6599178122,0.7356557827,0.9766753679,0.7187658792,0.6878724602
P21,P21,0.9209,0.9019790953,0.878764186,0.8519250087,0.6496609491,0.6766760635,0.9093683347,0.6609716782,0.7182161035
P21,P21,0.92139,0.9172382161,0.8906567188,0.8080229955,0.6667022861,0.6932924949,0.7943097992,0.7194466042,0.685393179
P21,P21,0.92188,0.9483634742,0.8790760389,0.8537791004,0.7042143277,0.7646087962,0.7459519726,0.775566171,0.7055215164
P21,P21,0.92236,0.9540638294,0.8595504204,0.9470604563,0.7432901231,0.7434791306,0.7644072284,0.7799333757,0.787956231
P21,P21,0.92285,0.9489461911,0.7994156197,0.9651594584,0.7457349017,0.7300442008,0.7966568298,0.8422962237,0.8588796906
P21,P21,0.92334,0.9099986055,0.7721115437,0.890019982,0.7280242152,0.7086155105,0.7699462089,0.7913933939,0.8820652342
P21,P21,0.92383,0.8926620636,0.8100206848,0.8164764077,0.7010590455,0.6839484798,0.7435420583,0.7380778584,0.8632720126
P21,P21,0.92432,0.9645424814,0.8698268402,0.7919790403,0.6858587251,0.7647218529,0.7429327341,0.7319722739,0.7844196618
P21,P21,0.9248,0.9901126948,0.8876954501,0.7951837696,0.6771631552,0.8671570532,0.7886901108,0.7945285935,0.7940415525
P21,P21,0.92529,0.971533179,0.8867103384,0.8083718557,0.6409975844,0.8863640622,0.8066609005,0.8608344729,0.7927879864
P21,P21,0.92578,0.9477739705,0.8975937398,0.7855577666,0.6347408585,0.8611796947,0.7823561568,0.8269055779,0.8127586714
P21,P21,0.92627,0.915639308,0.9109228043,0.7395612359,0.7117535407,0.7850028163,0.7426455123,0.8143829527,0.8090933121
P21,P21,0.92676,0.835093876,0.8791393521,0.7581693717,0.8004834133,0.7526156521,0.730133907,0.8249447823,0.8221421897
P21,P21,0.92725,0.7360492254,0.8556799524,0.7781837666,0.8173197109,0.7632623589,0.7065962799,0.7379104226,0.812350876
P21,P21,0.92773,0.7098382046,0.8424720065,0.7538811298,0.7481802245,0.7585355085,0.6463112408,0.7241025669,0.8104040436
P21,P21,0.92822,0.7539663834,0.8541097166,0.741312453,0.7226500848,0.7584274583,0.6498421114,0.6914560376,0.8143899212
P21,P21,0.92871,0.8346004174,0.8769762393,0.7387597327,0.7088482235,0.7426897912,0.6539740104,0.7148966442,0.7651452916
P21,P21,0.9292,0.827870303,0.8404356514,0.6786486244,0.7189096506,0.6989398743,0.671747877,0.6835336994,0.7129494012
P21,P21,0.92969,0.7875958886,0.7982852742,0.619190041,0.6823209106,0.6973335133,0.6701578012,0.6667816784,0.638472551
P21,P21,0.93018,0.76107466,0.8098495329,0.6032630767,0.6440091445,0.7038909844,0.6670381366,0.7502714729,0.6672273163
P21,P21,0.93066,0.747337436,0.8206571448,0.6954112025,0.6384796649,0.734035975,0.7327483709,0.8116925743,0.6336505751
P21,P21,0.93115,0.7382270265,0.8050566194,0.8504034337,0.6977888491,0.7691564446,0.7503193768,0.8557501781,0.5836780608
P21,P21,0.93164,0.7473007328,0.8002475243,0.9183629891,0.6993821308,0.7923990476,0.7201985742,0.8224514524,0.6430220743
P21,P21,0.93213,0.7988665832,0.8415973926,0.8007341998,0.6713825103,0.8326074878,0.7132103802,0.7640278826,0.6665258756
P21,P21,0.93262,0.8303327764,0.8271079677,0.7288308758,0.6921662667,0.8293396183,0.7155843998,0.8568144012,0.637359506
P21,P21,0.93311,0.8151154212,0.7815903786,0.7524572485,0.7754846498,0.8694978431,0.7083238996,0.8668903475,0.6046721349
P21,P21,0.93359,0.8877671281,0.7565472162,0.7589572453,0.8192261349,0.8867791866,0.6795951801,0.812226188,0.5964101554
P21,P21,0.93408,0.9591625572,0.7954389856,0.785968403,0.7686454043,0.8655479959,0.7261661239,0.8384684137,0.633529819
P21,P21,0.93457,0.9630043624,0.8244291262,0.8024955248,0.72091277,0.8940128976,0.7838634598,0.7622792503,0.7032511916
P21,P21,0.93506,0.940428919,0.840977042,0.7503345669,0.7616268869,0.92083861,0.7705099416,0.7033935918,0.6718837385
P21,P21,0.93555,0.91441596,0.9304477408,0.6836604895,0.7781646513,0.9028290715,0.7535080822,0.6297501375,0.6458783797
P21,P21,0.93604,0.9256462691,0.9177204416,0.6807409657,0.8124398609,0.7985719733,0.7639540938,0.6399247049,0.6086974825
P21,P21,0.93652,0.8849405094,0.8434682833,0.6702127063,0.8001632593,0.7579904243,0.8212363083,0.7142621937,0.6577092264
P21,P21,0.93701,0.8202781418,0.806839615,0.7045086529,0.8826782824,0.7664949877,0.8159792076,0.7173006911,0.7000644953
P21,P21,0.9375,0.7240183397,0.7840449018,0.7413348484,0.8891563542,0.7796489201,0.7884180644,0.7049742754,0.7082376326
P21,P21,0.93799,0.6906164165,0.8354419933,0.823189951,0.8653336523,0.769286304,0.7422869076,0.7549586694,0.738327277
P21,P21,0.93848,0.6656990479,0.8913591052,0.8074619336,0.7983656511,0.7207078538,0.7395930955,0.741932217,0.730960286
P21,P21,0.93896,0.6827564801,0.9488798959,0.7493579566,0.7710167343,0.674528781,0.6972801889,0.6736222386,0.7023031899
P21,P21,0.93945,0.7544147971,0.95912096,0.7295952123,0.7953011507,0.700534762,0.650379319,0.6455684421,0.6857985949
P21,P21,0.93994,0.8145096232,0.9859102569,0.7600891629,0.7962829056,0.7558527108,0.711934718,0.6713989197,0.7075277475
P21,P21,0.94043,0.8460866824,1.009692647,0.7961545453,0.7702723964,0.8551947852,0.7988428247,0.8099352749,0.6928798071
P21,P21,0.94092,0.8418199653,1.046732667,0.7757508902,0.727325741,1.040006657,0.7862790608,0.8663605121,0.7337326934
P21,P21,0.94141,0.8642246114,1.081981579,0.7668886393,0.774187989,1.149273416,0.7498685411,0.8378487428,0.7498934118
P21,P21,0.94189,0.8910450968,1.041345901,0.7145798115,0.7856466297,1.074541397,0.7626718508,0.859823456,0.7471503123
P21,P21,0.94238,0.8615696147,0.9533356445,0.7316188099,0.8010864813,0.9459096871,0.7977025703,0.8669679978,0.8502209576
P21,P21,0.94287,0.8310333881,0.903291856,0.7987769594,0.7798344283,0.954687125,0.7994360719,0.8480872471,0.8339209404
P21,P21,0.94336,0.7904390855,0.8753359142,0.7978808773,0.7554145522,0.9843241795,0.7671173391,0.8658292287,0.7650754918
P21,P21,0.94385,0.7491809453,0.8588405621,0.7795185283,0.7652292195,1.021160686,0.7313287313,0.8682652829,0.7242421505
P21,P21,0.94434,0.7189838923,0.9223594799,0.7319861622,0.7857798729,1.013078345,0.6894150588,0.803721751,0.7020438985
P21,P21,0.94482,0.7221692446,0.9412290575,0.7166242194,0.7919616388,0.9203233872,0.6843286067,0.7182678638,0.7395588466
P21,P21,0.94531,0.804135616,0.8823187223,0.7591871674,0.7888940905,0.8906533927,0.6873197403,0.7429180958,0.7474356106
P21,P21,0.9458,0.8905272842,0.814279071,0.7406862895,0.7195348758,0.8631142269,0.7546733502,0.8081772387,0.6966419814
P21,P21,0.94629,0.9338959879,0.7934015737,0.7212040661,0.7330758531,0.808570626,0.794663457,0.8399925045,0.6441070375
P21,P21,0.94678,0.9871633008,0.8663928993,0.771016463,0.7021188002,0.7983987092,0.7762643801,0.823834043,0.588331695
P21,P21,0.94727,0.9643056045,0.9612085041,0.7511162981,0.6955755515,0.8389221619,0.7306506048,0.8095020535,0.6147946977
P21,P21,0.94775,0.9270765525,1.045743847,0.7076118885,0.7087509569,0.8782173626,0.7260866047,0.7859503034,0.6417439769
P21,P21,0.94824,0.948708844,1.052706514,0.7503114672,0.7499894682,0.8669230453,0.7259401246,0.7758109244,0.7305292259
P21,P21,0.94873,0.9527657777,1.024569743,0.7331303741,0.7620581011,0.8381380117,0.7147818229,0.7374579211,0.7909232582
P21,P21,0.94922,0.9174271635,1.055324311,0.70367993,0.779435543,0.8073312927,0.7051401231,0.6584470904,0.7611040737
P21,P21,0.94971,0.9323655011,1.039301702,0.7048534293,0.7679655969,0.7914249628,0.7801648584,0.6258122697,0.709289871
P21,P21,0.9502,0.9571687627,0.9621775697,0.7528642962,0.7168095521,0.8206077612,0.8791923594,0.6270264258,0.6544634072
P21,P21,0.95068,0.9203554839,0.8816984861,0.7794535831,0.6807065039,0.8284877463,0.9333052838,0.6456404735,0.6710753123
P21,P21,0.95117,0.8783686736,0.8788670708,0.7461307058,0.681054553,0.8125164884,0.9275425145,0.6518677017,0.6877188608
P21,P21,0.95166,0.8833279268,0.8840565449,0.7231588782,0.666625833,0.8077869564,0.9458567093,0.7747984807,0.6834365098
P21,P21,0.95215,0.8917597209,0.8375521965,0.710761031,0.6885911103,0.8248267235,0.9617647636,0.891909811,0.7086052904
P21,P21,0.95264,0.9429797741,0.8374744567,0.6661485008,0.6812058176,0.8327979336,0.9603155274,1.013859473,0.7281969278
P21,P21,0.95312,0.9623533073,0.8717174593,0.6083880377,0.6433148899,0.8352739727,0.9720097603,1.053621384,0.742101859
P21,P21,0.95361,0.9796473715,0.8895755014,0.6517893007,0.712806442,0.8722571302,0.9746164187,0.9711417702,0.7303625874
P21,P21,0.9541,0.998193371,0.9068397321,0.7795753652,0.7674398683,0.868794705,0.9369065929,0.8654763612,0.7142256334
P21,P21,0.95459,1.018027743,0.9275066586,0.8139229083,0.7536276174,0.8355254141,0.8761005316,0.8353648706,0.6743420838
P21,P21,0.95508,1.03459606,0.9152518697,0.8736806739,0.6785197819,0.7990389817,0.8764302353,0.8127825985,0.72804856
P21,P21,0.95557,1.009828354,0.9218512484,0.9128162422,0.603384898,0.7723646354,0.8889745335,0.7580013066,0.7472250212
P21,P21,0.95605,0.9270446787,0.893377107,0.9381919611,0.6384894202,0.7365036936,0.9137364442,0.7311129406,0.7123720067
P21,P21,0.95654,0.8892071187,0.8647044352,0.9258523741,0.6665063672,0.7641708597,0.9466271968,0.7596562394,0.7315402766
P21,P21,0.95703,0.9027259426,0.8179394013,0.8323525589,0.6787447379,0.7526459923,0.9007474283,0.8066815006,0.8057425187
P21,P21,0.95752,0.9297374293,0.7436673262,0.8718949277,0.7031758817,0.7394664089,0.8025575272,0.8243979336,0.8640114361
P21,P21,0.95801,0.9502138728,0.7334618681,0.919794761,0.6849556928,0.7543712663,0.7661030041,0.858520279,0.8701794159
P21,P21,0.9585,0.9053679268,0.742892737,0.972769652,0.7251986078,0.808328377,0.756073536,0.8642426637,0.9053355478
P21,P21,0.95898,0.8568585269,0.8238907644,0.92774215,0.7068155992,0.875993402,0.7639459005,0.902039215,0.9238775884
P21,P21,0.95947,0.7855544041,0.8906704752,0.8263161457,0.676656879,0.909935572,0.8149457764,0.8670935861,0.9070078737
P21,P21,0.95996,0.7618893651,0.8474985259,0.7792228041,0.6722011847,0.9574606063,0.8166642595,0.8069887009,0.8309571637
P21,P21,0.96045,0.7825684154,0.7552130394,0.8601487042,0.6505580833,0.9301532738,0.7690033115,0.781303652,0.7451902831
P21,P21,0.96094,0.8110169317,0.7188498496,0.8252087333,0.6119938667,0.8325368571,0.7452031329,0.8135902924,0.7021307434
P21,P21,0.96143,0.823968431,0.7234517002,0.7262644999,0.589665294,0.8238025673,0.7280629959,0.8591335983,0.6671483144
P21,P21,0.96191,0.8530669995,0.7440584014,0.6930881084,0.5931255751,0.8356856523,0.768717625,0.8283652016,0.7108446143
P21,P21,0.9624,0.8692917135,0.7532256212,0.7286155109,0.6261565099,0.7977735966,0.8095665275,0.8114733299,0.7814994731
P21,P21,0.96289,0.8210981601,0.6959902274,0.7618978704,0.7057233604,0.8441073472,0.8312647712,0.8053841973,0.7986620754
P21,P21,0.96338,0.8281680593,0.6863280546,0.7854175339,0.7519372094,0.8717983437,0.84346502,0.8596072482,0.8248782016
P21,P21,0.96387,0.8089034474,0.739947141,0.7855797941,0.7398282938,0.8485659499,0.8582376182,0.8975751272,0.823865251
P21,P21,0.96436,0.8065229339,0.7495359422,0.747209738,0.7648084813,0.8121601286,0.8837363728,0.8621281892,0.7972439433
P21,P21,0.96484,0.7728930026,0.7197847949,0.7568629459,0.7621764913,0.7746034023,0.9562176755,0.7832019886,0.8467926566
P21,P21,0.96533,0.7794322647,0.7539547343,0.6977902131,0.6931825384,0.8022017837,1.01817447,0.7314657822,0.9427268098
P21,P21,0.96582,0.8267709349,0.8120787762,0.6926931682,0.6761730613,0.8788747147,0.9982769266,0.7341545171,0.9903208884
P21,P21,0.96631,0.8595590194,0.8437824246,0.769118289,0.6653410488,0.9137857589,0.9598412261,0.7745799258,0.9061491436
P21,P21,0.9668,0.877533088,0.8329511855,0.8436514748,0.6407277784,0.9092957382,0.909778918,0.7949723316,0.8957109534
P21,P21,0.96729,0.9302007202,0.808910519,0.8346083191,0.6929657511,0.8739825287,0.8960587143,0.8098362515,0.9452714564
P21,P21,0.96777,0.8919252835,0.7794318095,0.770822468,0.7271537722,0.9512231887,0.9033289022,0.8400556261,0.9607216768
P21,P21,0.96826,0.815869354,0.7827816218,0.7453984431,0.7580208034,0.9638004153,0.8714014943,0.7954320341,0.8983729586
P21,P21,0.96875,0.8125817906,0.787633689,0.7468123916,0.7606477571,0.9569125957,0.8505133045,0.8518573907,0.8361649464
P21,P21,0.96924,0.849285683,0.8341697159,0.7566188724,0.7337082765,0.8881113897,0.8120486486,0.8258753495,0.8207131206
P21,P21,0.96973,0.8666439551,0.8690752345,0.7549296053,0.6826236138,0.8140836414,0.7620274644,0.8267814388,0.8078108182
P21,P21,0.97021,0.8492870027,0.8706757136,0.7017891972,0.6410825626,0.8025688964,0.6874240559,0.8275726758,0.8001293149
P21,P21,0.9707,0.7575204909,0.8315446176,0.7346098599,0.6621324244,0.8090293798,0.6796254407,0.8213537405,0.8472142048
P21,P21,0.97119,0.683941045,0.7980339185,0.7757883553,0.7174312666,0.8306789017,0.7413832129,0.8031921908,0.9068619881
P21,P21,0.97168,0.6708347516,0.8231621356,0.81033923,0.7734575472,0.7981217745,0.7828033298,0.7650913452,0.8883267967
P21,P21,0.97217,0.6903564165,0.8509715692,0.7498590649,0.7556878114,0.7994942702,0.751250027,0.8588923345,0.8255118112
P21,P21,0.97266,0.73967684,0.8357328681,0.7005641337,0.7043931828,0.7684885635,0.6917917616,0.859021442,0.7495826928
P21,P21,0.97314,0.8067484545,0.8494783325,0.7163429492,0.6889620965,0.8427557564,0.705465855,0.7788378612,0.7832090093
P21,P21,0.97363,0.8140281126,0.8989523057,0.8108149377,0.7260208499,0.8462234749,0.6918216306,0.8419893422,0.8125659783
P21,P21,0.97412,0.8325606002,0.897831233,0.8267409478,0.6817734164,0.8306621506,0.7386856037,0.9130593441,0.7639168525
P21,P21,0.97461,0.8627163701,0.9067549283,0.74355585,0.6396003697,0.817404513,0.7771658744,0.8571227359,0.7099641947
P21,P21,0.9751,0.8829312853,0.9280208157,0.6478935654,0.6755254569,0.7793029731,0.7929087204,0.7715905643,0.7101696755
P21,P21,0.97559,0.834954164,0.912503614,0.6952864841,0.7632624758,0.8277033797,0.7679149158,0.7101609024,0.8066279206
P21,P21,0.97607,0.8883099177,0.8937579178,0.7516436411,0.787798784,0.9082435062,0.7269414059,0.6656375858,0.8103261248
P21,P21,0.97656,0.9809125202,0.9041907397,0.7215665399,0.7214775822,0.9286690861,0.6946851793,0.7792879368,0.762303802
P21,P21,0.97705,0.9970019602,0.9281022359,0.68130322,0.5851403757,0.8704031552,0.6528694005,0.8010991996,0.7474035365
P21,P21,0.97754,0.9553600504,0.9436793649,0.7011486461,0.572611202,0.8492399611,0.6185248135,0.8203489903,0.7702683272
P21,P21,0.97803,0.9061601376,0.9548277857,0.730789666,0.6279820871,0.9235016168,0.6675647298,0.7676626211,0.8193767838
P21,P21,0.97852,0.8726641432,0.9624097172,0.7994861509,0.6860125775,0.8855881402,0.7215160725,0.7405471394,0.8134225757
P21,P21,0.979,0.8521948772,0.9670535366,0.8002979883,0.7291474711,0.7943678717,0.767193439,0.7298710409,0.7435968625
P21,P21,0.97949,0.9005148042,0.9655489436,0.7302207633,0.7112566415,0.8124748538,0.8211110104,0.7706144781,0.6761594855
P21,P21,0.97998,0.9100852574,0.9463131351,0.6043601698,0.7291712167,0.8618334298,0.8765117344,0.7560406522,0.7134218912
P21,P21,0.98047,0.9184629307,0.8724768356,0.5631521306,0.7552549303,0.8751801247,0.9140369554,0.7741299909,0.7526183323
P21,P21,0.98096,0.9596766082,0.8307480939,0.6206883681,0.7989990985,0.8708174506,0.9085990027,0.8283430131,0.8243780251
P21,P21,0.98145,0.9188376261,0.8291121517,0.6609778952,0.8277453767,0.8429414058,0.8382311831,0.8531523074,0.8499696067
P21,P21,0.98193,0.8242171359,0.8710129043,0.7382193493,0.7971926387,0.8239524827,0.7983845381,0.8316992065,0.8725898105
P21,P21,0.98242,0.8847896731,0.8911536169,0.8061907515,0.7717880532,0.7588135627,0.836518037,0.7902867528,0.8585754848
P21,P21,0.98291,0.8502086794,0.8614289716,0.8130230419,0.7477959358,0.7105167829,0.858901466,0.7141838245,0.7906662867
P21,P21,0.9834,0.7725535347,0.8509321527,0.7955135752,0.7203096861,0.7510145129,0.8331037897,0.7660868414,0.7675616003
P21,P21,0.98389,0.7542797267,0.881420946,0.8349465941,0.6828450676,0.8322972929,0.882642488,0.8266404339,0.7262279757
P21,P21,0.98438,0.8563250648,0.8735606175,0.8333219828,0.6917523295,0.9349268927,0.9092654693,0.8993933724,0.6944739637
P21,P21,0.98486,0.861651972,0.8240698162,0.8195458109,0.7612116917,0.917364612,0.9463638404,0.8351226967,0.6943414427
P21,P21,0.98535,0.8078562393,0.7538230783,0.8035695212,0.780137579,0.792038769,0.9702065653,0.7906548435,0.6676475952
P21,P21,0.98584,0.8043599514,0.7500619223,0.7407294788,0.7637317454,0.7270038135,0.9675153819,0.8143651992,0.7433655459
P21,P21,0.98633,0.8448126676,0.7895392245,0.6828756226,0.6804318826,0.7793586165,0.9413726594,0.8718900586,0.7984364943
P21,P21,0.98682,0.9029318368,0.8428597797,0.7783324542,0.6241577149,0.8542987835,0.8994543046,0.9035617815,0.7822664372
P21,P21,0.9873,0.9186068058,0.891071246,0.8626119314,0.6207211652,0.8695674837,0.890994088,0.8735959044,0.7938966305
P21,P21,0.98779,0.8769626765,0.9312238075,0.8387195946,0.5714614491,0.8510282828,0.8987079878,0.838822608,0.8377741141
P21,P21,0.98828,0.863321837,0.9078594846,0.7869860081,0.5232793677,0.8628875168,0.9099196074,0.8296012816,0.8767686705
P21,P21,0.98877,0.8649440108,0.9203148661,0.6808915955,0.5183550976,0.7818601831,0.9077324225,0.8416384683,0.8656458686
P21,P21,0.98926,0.9033857451,0.9731891955,0.6668036071,0.5299620632,0.7999953604,0.9014796721,0.7979551721,0.8193145971
P21,P21,0.98975,0.9370080764,0.9699448299,0.6917166288,0.5634918852,0.8563565261,0.9523662129,0.7356050725,0.8006855702
P21,P21,0.99023,0.9341095898,0.9552594118,0.7493591224,0.5362049527,0.8680653217,0.9579830004,0.7320350769,0.8162335063
P21,P21,0.99072,0.9214327854,0.9280656524,0.7193568401,0.5706160597,0.8799143902,0.953528577,0.7553046964,0.7765144138
P21,P21,0.99121,0.9275572702,0.9474737428,0.7144521223,0.6017453826,0.8615330634,0.8737299475,0.7854449061,0.7399386687
P21,P21,0.9917,0.9567534213,0.9713090814,0.7272579765,0.5422251525,0.8227568079,0.8170760532,0.7308161467,0.6836866253
P21,P21,0.99219,0.9750060175,0.9697202142,0.7092639612,0.5727155545,0.814495989,0.7984334328,0.7087653507,0.5893514239
P21,P21,0.99268,0.9835009042,0.9510864917,0.7485387133,0.6075470088,0.7776427931,0.7592156844,0.7084318721,0.5996228573
P21,P21,0.99316,0.9676429087,0.9407359485,0.7758416241,0.6781717616,0.783153798,0.7147844402,0.6699905388,0.6702662455
P21,P21,0.99365,0.9446530993,0.9008556601,0.7351829091,0.6211734858,0.8479753359,0.7584600992,0.602407142,0.7398271761
P21,P21,0.99414,0.9264134058,0.8415776195,0.726758642,0.5395750749,0.8773761274,0.8288140347,0.5707621809,0.7253786458
P21,P21,0.99463,0.9043411725,0.7993205911,0.6909974704,0.5801711145,0.8715790326,0.83501039,0.6035285818,0.7002538208
P21,P21,0.99512,0.9080343801,0.7871475994,0.701985542,0.6636366537,0.8824256794,0.8148823726,0.7212920872,0.6800530955
P21,P21,0.99561,0.8953372229,0.7580735195,0.711685972,0.7295130428,0.8927883691,0.8364039639,0.7710735844,0.7128330969
P21,P21,0.99609,0.8885858232,0.7159286052,0.7542567425,0.6924769051,0.8839976498,0.8431933774,0.7648601348,0.7063507564
P21,P21,0.99658,0.9392237938,0.7213523008,0.7503840489,0.632465023,0.8916606084,0.8622028133,0.8275148455,0.6679054236
P21,P21,0.99707,0.9554829427,0.7791015098,0.7137355826,0.6582874931,0.9441013164,0.9061823535,0.858287077,0.6849393204
P21,P21,0.99756,0.9773823427,0.8319443368,0.70368373,0.7296917475,0.9282029179,0.9289243643,0.8543203806,0.6784214767
P21,P21,0.99805,0.9824792601,0.8768869483,0.6545210327,0.7213886228,0.9556744329,0.9118826486,0.8767313462,0.6798560946
P21,P21,0.99854,0.9771332192,0.9275902886,0.5211577914,0.7163776579,0.9327231666,0.9126195565,0.8987275126,0.6989564373
P21,P21,0.99902,1.023966263,0.9720255838,0.5140279112,0.7256494739,0.8826177553,0.9055482049,0.8806367292,0.7072023393
P21,P21,0.99951,1.041062717,0.969714092,0.5938235452,0.7394585919,0.8177315623,0.9233715038,0.8463148239,0.6653490888
P21,P21,1,0.956324374,0.9362802587,0.7156990567,0.7287042997,0.7507388969,0.9281956857,0.8280193502,0.6106616336
P22,P22,0.2998,0.8476411254,0.7351456571,0.657390009,0.8468986372,0.7839392708,0.8937484796,0.7599176885,0.7633168175
P22,P22,0.30029,0.854415469,0.8063669033,0.673849874,0.7867809599,0.8557306321,0.8842043332,0.867655684,0.8023989037
P22,P22,0.30078,0.8069885852,0.8668003008,0.7935384263,0.6091407149,0.8332629157,0.8774170051,0.8484690382,0.8215302023
P22,P22,0.30127,0.7547403273,0.8796232567,0.7217820994,0.6834647274,0.777912839,0.8683849957,0.8266696021,0.7753672024
P22,P22,0.30176,0.7490892341,0.8686102305,0.6458200389,0.7893299191,0.7274005772,0.8683457912,0.7833717954,0.828960405
P22,P22,0.30225,0.7724003718,0.8359645576,0.6802922567,0.7684196304,0.7138021479,0.8487426332,0.7827056488,0.8982311919
P22,P22,0.30273,0.8120425533,0.8234412581,0.7331289019,0.6978984418,0.6926052899,0.808504111,0.7973485029,0.8731894138
P22,P22,0.30322,0.8382708095,0.8337778361,0.8198410685,0.6556871758,0.7014825042,0.8125961514,0.7618594707,0.7695518759
P22,P22,0.30371,0.8449258344,0.855101551,0.7918682507,0.6428621975,0.7337146058,0.8319293601,0.7669267708,0.8132688182
P22,P22,0.3042,0.8885609262,0.875886794,0.8144240162,0.6590756196,0.7496270744,0.8659475703,0.7953243156,0.7606526096
P22,P22,0.30469,0.9621104946,0.8556738839,0.8245669236,0.737791167,0.7857712942,0.8560796458,0.8019377956,0.6681298142
P22,P22,0.30518,0.9629788599,0.8379859876,0.7124842101,0.8213262991,0.7912526509,0.8157122204,0.8522665258,0.7314637911
P22,P22,0.30566,0.9395221887,0.8227929421,0.6492251507,0.8676027832,0.789332803,0.7907486804,0.9023527836,0.7576602057
P22,P22,0.30615,0.9049766567,0.7693010625,0.7617983044,0.8568230726,0.8320938063,0.8233257279,0.8291342637,0.8877294
P22,P22,0.30664,0.9338919756,0.7013511338,0.8181951398,0.7524902092,0.8917865563,0.8819432012,0.7852865602,0.8108594024
P22,P22,0.30713,0.9498521932,0.6833565103,0.8129338345,0.7624482348,0.9164801199,0.8976109002,0.8015737168,0.7795904715
P22,P22,0.30762,0.9546187617,0.6989615552,0.7824768468,0.7640962123,0.8895251753,0.8646839076,0.8403149487,0.6955276399
P22,P22,0.30811,0.863141685,0.6975646119,0.8054366322,0.759780003,0.8714291691,0.8458569286,0.8413374195,0.7024345093
P22,P22,0.30859,0.7935080482,0.7097680293,0.7454078526,0.8224373282,0.8751999146,0.8287539187,0.7833148323,0.8220251748
P22,P22,0.30908,0.7587706126,0.6994288975,0.721806988,0.837766924,0.8504045189,0.7954019641,0.8364627303,0.9042350571
P22,P22,0.30957,0.7962070798,0.7116778402,0.76742076,0.7358957066,0.7963399113,0.7923645885,0.8875397029,0.8865771084
P22,P22,0.31006,0.8576663882,0.7591351306,0.7107920544,0.6747716486,0.711304376,0.8193272087,0.852989435,0.8672307483
P22,P22,0.31055,0.8495637077,0.8111465381,0.8561504725,0.7405608999,0.641025569,0.8156426753,0.7350699983,0.8335719541
P22,P22,0.31104,0.8301950751,0.839059798,0.9298810988,0.840769697,0.6683049604,0.7875253244,0.6981004137,0.8109652517
P22,P22,0.31152,0.8644264588,0.8374746797,0.8676418199,0.7723495037,0.7480189195,0.7500327859,0.7363498869,0.8421049409
P22,P22,0.31201,0.9335197763,0.8529578504,0.7740113883,0.6702614142,0.7860966206,0.707240852,0.7630529699,0.7624437604
P22,P22,0.3125,0.9572923522,0.8890599285,0.6556403519,0.6649995737,0.8038421204,0.7060913535,0.6751975713,0.6099541309
P22,P22,0.31299,0.9139205493,0.9022127753,0.8173556792,0.6593667839,0.8288688521,0.7597585186,0.6935868713,0.6990126895
P22,P22,0.31348,0.879114468,0.9304159094,0.8682325227,0.6723091183,0.8778739275,0.8186734535,0.7953665398,0.7640008723
P22,P22,0.31396,0.8735167025,0.9388667053,0.7921944385,0.7805198021,0.8942796577,0.8354611252,0.8751658277,0.7550786757
P22,P22,0.31445,0.9078849908,0.9230402488,0.7465127619,0.8424935732,0.8594230271,0.8377742557,1.019759065,0.6951875101
P22,P22,0.31494,0.8988786428,0.8800147269,0.729867604,0.8039572274,0.7817996024,0.8743312346,0.885549695,0.7245664953
P22,P22,0.31543,0.8837751259,0.8645040238,0.7877014167,0.789060107,0.7449286392,0.9071783402,0.7581277629,0.7528539208
